DAY,TEMPERATURE_MAX,TEMPERATURE_MIN,TEMPERATURE_AVG,PRECIPITATION
10/11/1981,8.6,-1.3,3.7,3
11/11/1981,9.9,-1.7,4.1,0
12/11/1981,10.8,0.2,5.5,0
13/11/1981,11.4,-0.5,5.5,0
14/11/1981,13.9,0.1,7,0
15/11/1981,12.1,1.1,6.6,0.1
16/11/1981,10.6,-0.9,4.8,0
17/11/1981,11,-2,4.5,0
18/11/1981,11.4,-2.2,4.6,0
19/11/1981,11.6,0.1,5.9,0
20/11/1981,12.5,1.6,7,0
21/11/1981,12.5,1.6,7,0
22/11/1981,10.8,0.4,5.6,0
23/11/1981,8.2,2.6,5.4,0.2
24/11/1981,9.1,3.3,6.2,0.2
25/11/1981,13.1,5,9.1,0
26/11/1981,11.7,1,6.4,0
27/11/1981,10.1,-1.2,4.4,2.2
28/11/1981,9.7,1,5.4,6.8
29/11/1981,8.8,-1,3.9,0.4
30/11/1981,10.1,-0.1,5,0
01/12/1981,11.1,0.4,5.8,12.2
02/12/1981,10.4,-0.7,4.9,1.6
03/12/1981,7.3,-1.5,2.9,0.8
04/12/1981,7.4,-1.8,2.8,0
05/12/1981,7.3,-1.8,2.8,0
06/12/1981,6,-1,2.5,0
07/12/1981,5.9,0.4,3.1,1.8
08/12/1981,8.4,-0.4,4,0
09/12/1981,10.6,3.6,7.1,0
10/12/1981,10,1.4,5.7,0.6
11/12/1981,9.8,3.5,6.7,0.2
12/12/1981,11.6,4.3,7.9,13
13/12/1981,8.8,2.8,5.8,3.6
14/12/1981,6.4,2.1,4.2,0.2
15/12/1981,7.7,-1.6,3.1,0
16/12/1981,9.8,0.3,5,0
17/12/1981,10.5,-1,4.8,0
18/12/1981,10.2,2.4,6.3,1.4
19/12/1981,7.8,3.4,5.6,3.6
20/12/1981,5.6,0.8,3.2,0.2
21/12/1981,2.6,-1.7,0.5,0.6
22/12/1981,3.6,0,1.8,1
23/12/1981,6.9,0.7,3.8,0.2
24/12/1981,5.1,0.6,2.9,2.5
25/12/1981,6.8,0.3,3.5,16.6
26/12/1981,7.3,-1.1,3.1,6.2
27/12/1981,3.5,-3.1,0.2,0.1
28/12/1981,3.1,-0.7,1.2,0.3
29/12/1981,8.7,1.3,5,24.6
30/12/1981,8.6,0.6,4.6,0.1
31/12/1981,10.4,4.4,7.4,0
01/01/1982,10,3.9,6.9,12
02/01/1982,14.4,2.6,8.5,0
03/01/1982,10.4,1,5.7,0
04/01/1982,10.4,0.3,5.3,0
05/01/1982,9.6,2.3,6,0
06/01/1982,9,3.1,6.1,0
07/01/1982,5.8,1.9,3.9,0
08/01/1982,3.2,-0.7,1.3,0.2
09/01/1982,1,-0.7,0.2,0
10/01/1982,2.3,-0.3,1,0.2
11/01/1982,2.2,0.5,1.4,4.8
12/01/1982,5,0.4,2.7,5.4
13/01/1982,5.4,1.4,3.4,0
14/01/1982,3.9,-0.7,1.6,0
15/01/1982,6.3,0.2,3.3,0
16/01/1982,6.3,0.9,3.6,0
17/01/1982,4.6,1.1,2.9,0
18/01/1982,5.3,1.9,3.6,0
19/01/1982,4.5,0.4,2.4,0.1
20/01/1982,1.1,-0.8,0.2,0
21/01/1982,0.7,-2.6,-0.9,0
22/01/1982,0.3,-3.1,-1.4,0
23/01/1982,2.3,-2.5,-0.1,0
24/01/1982,4.5,-2,1.3,0
25/01/1982,6,-0.5,2.7,0
26/01/1982,1.8,-4.1,-1.1,0
27/01/1982,2.6,-2.1,0.2,2.8
28/01/1982,9,0.5,4.8,0
29/01/1982,6.3,-1.4,2.5,0
30/01/1982,10.5,-3.4,3.5,0
31/01/1982,10.4,-2.1,4.1,0
01/02/1982,8.9,-1.8,3.6,0
02/02/1982,7.7,-1.7,3,0
03/02/1982,6.4,-3.1,1.7,0
04/02/1982,6.7,-4.2,1.3,0
05/02/1982,7.3,-4.8,1.2,0
06/02/1982,2.9,-5.8,-1.4,0
07/02/1982,5.3,-2.7,1.3,0
08/02/1982,5.6,-1.6,2,0.2
09/02/1982,9.2,-1.2,4,0
10/02/1982,7.2,-1.4,2.9,0
11/02/1982,7.7,-2,2.8,0
12/02/1982,6.7,-4.8,1,0
13/02/1982,6.2,-5,0.6,0
14/02/1982,4.3,-0.7,1.8,1.3
15/02/1982,5.9,2.9,4.4,2.1
16/02/1982,6.6,4.3,5.4,0
17/02/1982,9.8,5,7.4,1
18/02/1982,12.3,4.1,8.2,0
19/02/1982,8.7,3.7,6.2,0
20/02/1982,6.2,3.6,4.9,0
21/02/1982,4.6,-0.7,1.9,0
22/02/1982,3.4,-3.4,0,0.1
23/02/1982,3.9,-4.2,-0.2,0.1
24/02/1982,1.2,-0.5,0.4,1.4
25/02/1982,4.8,-1,1.9,4
26/02/1982,4.1,-0.6,1.8,18
27/02/1982,7.7,-1.8,2.9,0
28/02/1982,11.8,-1.4,5.2,0
01/03/1982,12.8,0.2,6.5,0
02/03/1982,11.9,2.8,7.3,0
03/03/1982,15.1,-0.6,7.3,0
04/03/1982,13.6,1.6,7.6,0
05/03/1982,10.5,5.1,7.8,56
06/03/1982,9,4.2,6.6,21.4
07/03/1982,7,2.7,4.8,11.6
08/03/1982,7.9,3.6,5.7,1.4
09/03/1982,11.3,2.1,6.7,0
10/03/1982,11.7,2.3,7,0
11/03/1982,14.3,4.5,9.4,0.2
12/03/1982,14.2,1.8,8,0
13/03/1982,10.1,1.4,5.7,11
14/03/1982,13.3,1.1,7.2,0
15/03/1982,12.1,-0.5,5.8,0
16/03/1982,13.3,-0.1,6.6,0
17/03/1982,15.6,1.2,8.4,0
18/03/1982,11.7,3.6,7.6,5
19/03/1982,13.7,3.3,8.5,1.4
20/03/1982,11.6,1.9,6.7,0
21/03/1982,12.3,4.5,8.4,0.2
22/03/1982,11.4,3.4,7.4,0
23/03/1982,10.8,3,6.9,0
24/03/1982,13.1,4.4,8.8,0
25/03/1982,13.3,1.3,7.3,0
26/03/1982,15.7,1.4,8.6,0
27/03/1982,17.4,3.1,10.2,0
28/03/1982,12.1,5.9,9,0.4
29/03/1982,12.9,5.4,9.1,3
30/03/1982,11.8,8,9.9,12
31/03/1982,15.6,5.2,10.4,0
01/04/1982,17.3,5.2,11.2,0
02/04/1982,18.2,6,12.1,0
03/04/1982,20.6,7.6,14.1,0
04/04/1982,20.5,8.1,14.3,0
05/04/1982,20,6.9,13.5,0
06/04/1982,19.4,7.2,13.3,0
07/04/1982,18.3,7.7,13,0
08/04/1982,17.8,8.6,13.2,0
09/04/1982,22,8.7,15.4,0
10/04/1982,16.7,8.7,12.7,0
11/04/1982,17.2,9,13.1,0
12/04/1982,18.2,8.9,13.5,0
13/04/1982,12.6,6.1,9.4,29.8
14/04/1982,10.3,6.2,8.3,14
15/04/1982,11.6,6.5,9,2
16/04/1982,13.1,6.9,10,0
17/04/1982,17.1,6.2,11.7,0
18/04/1982,18.9,8,13.4,0.4
19/04/1982,16.3,7,11.6,0.2
20/04/1982,14.7,4.5,9.6,0
21/04/1982,16,4.3,10.1,0
22/04/1982,17.5,6.1,11.8,0
23/04/1982,16.2,6.1,11.1,0
24/04/1982,14.3,3.6,8.9,0
25/04/1982,16.8,4.2,10.5,0
26/04/1982,18,3.9,11,0
27/04/1982,19.3,5.5,12.4,0.2
28/04/1982,18.1,2.7,10.4,0
29/04/1982,17.4,5.1,11.2,0
30/04/1982,14.6,5.5,10,0
01/05/1982,16.1,5.2,10.6,0
02/05/1982,18.1,4.4,11.2,0
03/05/1982,21.1,5.2,13.2,0
04/05/1982,21,7.8,14.4,0
05/05/1982,19.1,12.8,16,0.2
06/05/1982,20.8,11.9,16.3,2.6
07/05/1982,19.9,9.8,14.9,4.8
08/05/1982,14.1,11,12.5,4.8
09/05/1982,15.8,11.1,13.5,3.2
10/05/1982,17.4,11.6,14.5,26
11/05/1982,22,10.8,16.4,0
12/05/1982,22.7,8.9,15.8,0
13/05/1982,22,10.9,16.5,0
14/05/1982,23.7,10.6,17.2,0
15/05/1982,25.7,11.6,18.7,0
16/05/1982,25.9,11.9,18.9,0
17/05/1982,25.9,12,19,0
18/05/1982,27.1,13.9,20.5,0
19/05/1982,26.5,14.4,20.4,0
20/05/1982,27.4,14.2,20.8,0
21/05/1982,27.3,14.3,20.8,0
22/05/1982,26.8,13.9,20.4,0
23/05/1982,26.4,17.1,21.7,0.1
24/05/1982,22.6,12.9,17.8,7.2
25/05/1982,23.5,10.8,17.2,0
26/05/1982,24.7,11.2,18,0
27/05/1982,25.8,13,19.4,0
28/05/1982,27.5,14.7,21.1,0
29/05/1982,27.7,16.3,22,0
30/05/1982,24.8,15.3,20.1,0
31/05/1982,26,13.9,20,0
01/06/1982,28.6,15,21.8,0
02/06/1982,28.9,15.3,22.1,0
03/06/1982,29.7,15.5,22.6,0
04/06/1982,29.4,16.4,22.9,0
05/06/1982,29.6,16.4,23,0
06/06/1982,28.8,15,21.9,0
07/06/1982,30,17.9,24,0
08/06/1982,29.2,18.8,24,0
09/06/1982,26.5,18,22.3,1.2
10/06/1982,28.5,17.1,22.8,0
11/06/1982,28.1,18.6,23.3,0.2
12/06/1982,26.2,17.8,22,2.2
13/06/1982,23.5,12.3,17.9,2.7
14/06/1982,25.9,11.9,18.9,0
15/06/1982,24.8,14.1,19.4,0
16/06/1982,26.2,13.8,20,0
17/06/1982,26.9,16.7,21.8,0
18/06/1982,27.1,17.2,22.2,0
19/06/1982,26.4,17.7,22,0
20/06/1982,26.6,16.8,21.7,0
21/06/1982,27.9,18,23,0
22/06/1982,29.3,19.7,24.5,0
23/06/1982,31,19.5,25.2,0
24/06/1982,30.5,20.2,25.3,0
25/06/1982,30.3,20.2,25.3,0
26/06/1982,34.7,20.1,27.4,0
27/06/1982,29.9,15.6,22.8,0.4
28/06/1982,27.6,13.6,20.6,0
29/06/1982,29.6,15.8,22.7,0
30/06/1982,27.5,18.4,22.9,0
01/07/1982,28.7,17,22.8,0
02/07/1982,29.1,16.8,23,0
03/07/1982,31.2,18.4,24.8,0
04/07/1982,34.3,20.2,27.3,0
05/07/1982,31.3,20.3,25.8,0
06/07/1982,31,20.7,25.9,0
07/07/1982,32.4,21.6,27,0
08/07/1982,28.8,20.4,24.6,0
09/07/1982,29.3,17.9,23.6,0
10/07/1982,30.4,17.5,24,0
11/07/1982,30.4,19.1,24.7,0
12/07/1982,33,19.6,26.3,6.8
13/07/1982,29.4,21.5,25.5,0.4
14/07/1982,29.1,19.7,24.4,0
15/07/1982,30.6,19.7,25.1,0
16/07/1982,31.8,21.3,26.6,0.8
17/07/1982,30.3,21.8,26.1,1.2
18/07/1982,28.9,20.9,24.9,2.4
19/07/1982,26.9,19.9,23.4,5.8
20/07/1982,30.4,20.8,25.6,0
21/07/1982,32.3,20.5,26.4,0
22/07/1982,32.3,21.6,26.9,0
23/07/1982,29.1,20.6,24.9,0
24/07/1982,27.9,18.8,23.4,2.4
25/07/1982,27.6,17.7,22.6,1.2
26/07/1982,29.1,17.6,23.4,0
27/07/1982,24.5,17.3,20.9,5.2
28/07/1982,25.4,17.7,21.6,5.6
29/07/1982,27.7,16.8,22.2,0
30/07/1982,28.4,18.7,23.5,0
31/07/1982,30.2,19.8,25,0
01/08/1982,29.9,17,23.5,0
02/08/1982,29.7,18.4,24,0
03/08/1982,29.8,19.4,24.6,0
04/08/1982,28.6,17.7,23.1,0
05/08/1982,28.9,18.6,23.8,0
06/08/1982,28.5,18.7,23.6,0.1
07/08/1982,26.6,16.5,21.6,7.6
08/08/1982,26.3,17.4,21.9,17.6
09/08/1982,28.7,18,23.4,0
10/08/1982,29.5,19.5,24.5,0
11/08/1982,30.2,19.6,24.9,0
12/08/1982,31.1,18.9,25,0
13/08/1982,31.9,19.6,25.8,0
14/08/1982,32,20.4,26.2,0
15/08/1982,31.8,20.8,26.3,0
16/08/1982,32.2,20.7,26.5,0
17/08/1982,29.9,19,24.5,0
18/08/1982,30,18.4,24.2,0
19/08/1982,30.8,17.6,24.2,0
20/08/1982,31.7,19.1,25.4,0
21/08/1982,24.2,15,19.6,10.8
22/08/1982,23.9,14.4,19.2,0.1
23/08/1982,26,13.1,19.5,0
24/08/1982,26.3,14.8,20.6,0
25/08/1982,27,14.5,20.8,0
26/08/1982,28.4,15.3,21.8,0
27/08/1982,29.7,18.2,23.9,0
28/08/1982,25.6,18.5,22.1,59.4
29/08/1982,24.9,18.3,21.6,0
30/08/1982,25.5,17,21.3,0
31/08/1982,26.8,16.3,21.6,0
01/09/1982,26.4,16.9,21.7,9.6
02/09/1982,26.4,18.5,22.4,0
03/09/1982,27.6,17.5,22.6,0
04/09/1982,28.2,17.5,22.9,0
05/09/1982,29.4,18.1,23.8,0
06/09/1982,30.9,19.2,25.1,0
07/09/1982,21.9,15.9,18.9,18.8
08/09/1982,22.5,15.2,18.9,8.6
09/09/1982,26,15,20.5,0
10/09/1982,27,17.3,22.2,0
11/09/1982,27.4,16.8,22.1,0
12/09/1982,28.1,17.9,23,0
13/09/1982,28.4,16.8,22.6,0
14/09/1982,27.6,16.3,22,0
15/09/1982,27.3,15.3,21.3,0
16/09/1982,27.8,15,21.4,0
17/09/1982,28.1,15,21.6,0
18/09/1982,27.6,15.2,21.4,0
19/09/1982,27.4,15.9,21.7,0
20/09/1982,27.8,16,21.9,0
21/09/1982,25,18.5,21.8,6.6
22/09/1982,27.7,17.7,22.7,0
23/09/1982,27.8,16.6,22.2,0
24/09/1982,25.2,16,20.6,0
25/09/1982,26.2,16.5,21.3,0
26/09/1982,28.4,16.3,22.4,0
27/09/1982,28.3,17.2,22.7,0
28/09/1982,25.2,14,19.6,0
29/09/1982,24.9,14.4,19.7,0.2
30/09/1982,21.9,13.3,17.6,1.4
01/10/1982,21.4,14.1,17.8,0.2
02/10/1982,22.2,13.1,17.7,1
03/10/1982,22.4,15.2,18.8,0.8
04/10/1982,20.6,12.1,16.4,0
05/10/1982,18.1,10.6,14.3,0.1
06/10/1982,19.5,11,15.3,6
07/10/1982,17.8,9.4,13.6,4.6
08/10/1982,18.6,9.6,14.1,0
09/10/1982,17.2,9.5,13.4,0
10/10/1982,18.6,8,13.3,0
11/10/1982,18.6,8.5,13.6,2.2
12/10/1982,18.5,10.1,14.3,1.2
13/10/1982,17.7,8.2,13,0
14/10/1982,22.2,12.9,17.5,7.2
15/10/1982,20.4,9.8,15.1,8
16/10/1982,18.2,7.1,12.7,0.2
17/10/1982,15.1,7.2,11.1,0.2
18/10/1982,16.4,11.2,13.8,0
19/10/1982,16.1,11.8,13.9,0
20/10/1982,16.9,11.3,14.1,0
21/10/1982,18.3,11.5,14.9,0
22/10/1982,17.2,11,14.1,2.5
23/10/1982,17.7,13.3,15.5,20.7
24/10/1982,20.1,10,15.1,0.2
25/10/1982,17.3,8.5,12.9,14.2
26/10/1982,17.6,8.7,13.1,26.2
27/10/1982,18.7,9.9,14.3,0
28/10/1982,18.9,10.1,14.5,0
29/10/1982,18.5,10.8,14.6,0
30/10/1982,17.8,9.6,13.7,0
31/10/1982,16.5,8.2,12.4,0
01/11/1982,14.2,5.8,10,0
02/11/1982,16.4,7.8,12.1,0
03/11/1982,11.2,5.6,8.4,0
04/11/1982,10.4,7,8.7,0
05/11/1982,12.2,6.6,9.4,0
06/11/1982,10.9,5,8,0
07/11/1982,8.1,1.9,5,0
08/11/1982,10.8,3.4,7.1,0
09/11/1982,13.5,7.4,10.5,15.5
10/11/1982,13,8.4,10.7,0.6
11/11/1982,14.8,10.8,12.8,0
12/11/1982,17.7,9,13.3,0
13/11/1982,16.9,9.9,13.4,0.4
14/11/1982,15.7,7.3,11.5,0.2
15/11/1982,12.7,4.9,8.8,5
16/11/1982,13.1,5,9.1,6
17/11/1982,11.4,3.1,7.3,8.9
18/11/1982,12.2,1,6.6,0
19/11/1982,13.2,1.3,7.3,0
20/11/1982,13.8,0.9,7.4,0
21/11/1982,12.6,1.9,7.2,0
22/11/1982,11.7,2.1,6.9,0
23/11/1982,11.2,3.6,7.4,0
24/11/1982,10.7,4,7.3,0.1
25/11/1982,10.6,3.8,7.2,1.8
26/11/1982,10.4,6.4,8.4,0
27/11/1982,12,5.2,8.6,1
28/11/1982,11.2,7,9.1,0.5
29/11/1982,12.4,6.2,9.3,14
30/11/1982,12,8,10,22.4
01/12/1982,12.2,9,10.6,17
02/12/1982,12.2,8.9,10.6,8.4
03/12/1982,12.4,8.6,10.5,4.4
04/12/1982,11.6,4.4,8,0
05/12/1982,10.4,1.5,5.9,0
06/12/1982,3.7,-0.5,1.6,0
07/12/1982,7.2,2.4,4.8,1.9
08/12/1982,10.3,5.7,8,1
09/12/1982,14,5.6,9.8,0
10/12/1982,13.7,5.3,9.5,3.2
11/12/1982,12.2,2.8,7.5,0
12/12/1982,9.2,0.2,4.7,0.4
13/12/1982,6.6,2.6,4.6,2
14/12/1982,8.3,2.3,5.3,0.8
15/12/1982,7.8,0,3.9,0
16/12/1982,9.3,0.6,4.9,0
17/12/1982,12.7,1.7,7.2,0.1
18/12/1982,13.3,5,9.1,3.8
19/12/1982,7.8,1.6,4.7,23.4
20/12/1982,9.9,1,5.5,0
21/12/1982,9.7,3.5,6.6,1.4
22/12/1982,6.4,3.1,4.8,11.6
23/12/1982,5.2,1.6,3.4,0.2
24/12/1982,5.7,1.6,3.7,10.3
25/12/1982,9.8,1.9,5.8,0.1
26/12/1982,10,0.4,5.2,0
27/12/1982,9.5,-1.8,3.8,0
28/12/1982,7.5,-1.8,2.9,0
29/12/1982,9.2,-1.2,4,0.8
30/12/1982,7.6,-4,1.8,0
31/12/1982,5.4,-3.9,0.8,0
01/01/1983,5.2,-3.4,0.9,0
02/01/1983,6.3,-2.7,1.8,0
03/01/1983,7.2,-1.9,2.7,0
04/01/1983,7.6,-0.5,3.6,0
05/01/1983,6.2,-1.6,2.3,0
06/01/1983,4.5,0,2.2,0
07/01/1983,5.6,2.4,4,0.2
08/01/1983,6.8,3.5,5.1,9.4
09/01/1983,8.7,-0.5,4.1,0
10/01/1983,3.4,-3.4,0,0
11/01/1983,0.8,-4.5,-1.9,0
12/01/1983,3.5,-5.8,-1.1,0
13/01/1983,2.2,-5.6,-1.7,0
14/01/1983,6,-1.2,2.4,0.6
15/01/1983,3.8,-2.1,0.9,0
16/01/1983,8.3,0,4.2,0
17/01/1983,14.9,1,8,0
18/01/1983,11.1,0,5.6,0
19/01/1983,9.2,1.6,5.4,3
20/01/1983,7.9,-1.8,3,0
21/01/1983,8.2,-3.5,2.4,0
22/01/1983,9.3,-3.2,3.1,0
23/01/1983,9.5,-2.5,3.5,0
24/01/1983,10,-3,3.5,0
25/01/1983,10.3,-4.5,2.9,0
26/01/1983,8.2,-3.9,2.1,0
27/01/1983,10.2,-0.9,4.7,0
28/01/1983,8,-1.2,3.4,0
29/01/1983,7.7,1.1,4.4,0
30/01/1983,4.8,1.9,3.3,1.4
31/01/1983,12.5,0.7,6.6,0
01/02/1983,11.8,-0.1,5.9,0
02/02/1983,13.1,1.5,7.3,2
03/02/1983,12,-1.3,5.3,0
04/02/1983,9.4,-2.8,3.3,0
05/02/1983,8.3,-3.4,2.4,0.6
06/02/1983,4.2,0.1,2.1,6.6
07/02/1983,3.8,-1.9,1,3.6
08/02/1983,7.3,0,3.6,0.4
09/02/1983,5.5,1,3.3,2.6
10/02/1983,3.4,0.5,1.9,4.8
11/02/1983,4.2,0,2.1,1.4
12/02/1983,8,-0.5,3.7,2.8
13/02/1983,5.9,0.9,3.4,8.4
14/02/1983,6.9,2.3,4.6,0
15/02/1983,6.7,2.9,4.8,0
16/02/1983,4.2,-1.7,1.2,0
17/02/1983,5.2,-3.9,0.7,0
18/02/1983,7.1,-2.2,2.4,0
19/02/1983,9.5,-3.5,3,0
20/02/1983,8.2,-2.5,2.8,0
21/02/1983,8,-1.6,3.2,0.2
22/02/1983,6.2,0.8,3.5,0
23/02/1983,5.5,-3.9,0.8,0
24/02/1983,7.1,-4.4,1.3,0
25/02/1983,7.8,-4.4,1.7,0
26/02/1983,5.5,-0.9,2.3,5.3
27/02/1983,4,0.5,2.3,6.9
28/02/1983,3.7,-0.2,1.8,0
01/03/1983,5.9,0.3,3.1,0
02/03/1983,10.8,2.5,6.6,0
03/03/1983,12.5,0.8,6.6,0
04/03/1983,11,-0.1,5.4,0
05/03/1983,11.4,-0.6,5.4,0
06/03/1983,12.8,-0.4,6.2,0
07/03/1983,13.7,1,7.4,0
08/03/1983,13.4,1.3,7.4,0
09/03/1983,13.3,2.7,8,0
10/03/1983,13,3.2,8.1,0
11/03/1983,11,2.1,6.6,0
12/03/1983,12.2,5.9,9.1,0
13/03/1983,11.2,1.1,6.2,0
14/03/1983,11.6,0.3,6,0
15/03/1983,11.5,6,8.8,0
16/03/1983,11.3,8.7,10,12
17/03/1983,14.6,6.7,10.7,0.4
18/03/1983,17.1,5.2,11.1,0
19/03/1983,19,6.9,13,0.2
20/03/1983,18.5,6.6,12.5,0
21/03/1983,19,6,12.5,0
22/03/1983,19.5,8.4,14,0
23/03/1983,16.2,7.8,12,0
24/03/1983,16.4,6.8,11.6,12
25/03/1983,14.9,9,12,12.1
26/03/1983,11.5,4.4,7.9,18
27/03/1983,13.1,2.2,7.7,0
28/03/1983,12.6,5,8.8,2.7
29/03/1983,14.4,8.6,11.5,6.2
30/03/1983,14.9,8,11.4,0
31/03/1983,15.7,5.7,10.7,0
01/04/1983,16.2,6.6,11.4,8
02/04/1983,15.5,7.5,11.5,8
03/04/1983,15,6.6,10.8,0.1
04/04/1983,14.1,6.6,10.3,0.4
05/04/1983,12,4.3,8.2,0.4
06/04/1983,15.3,3.5,9.4,0
07/04/1983,21.1,9.9,15.5,0
08/04/1983,21,10.8,15.9,0
09/04/1983,19.6,9.2,14.4,0
10/04/1983,19.6,10,14.8,0
11/04/1983,21.9,9.6,15.8,0
12/04/1983,20,10.6,15.3,1.2
13/04/1983,14.2,6.8,10.5,28
14/04/1983,15.1,4.1,9.6,0
15/04/1983,17.8,4.4,11.1,0
16/04/1983,18.2,4.6,11.4,0
17/04/1983,18.5,5.9,12.2,0
18/04/1983,16.5,10.6,13.5,0.2
19/04/1983,15.8,11,13.4,0
20/04/1983,19.2,10.3,14.7,0
21/04/1983,17.5,12.4,15,2.2
22/04/1983,21.4,10.8,16.1,0
23/04/1983,21.1,9.1,15.1,0
24/04/1983,20.3,10.8,15.6,0.4
25/04/1983,20.7,6.5,13.6,0
26/04/1983,20,9.6,14.8,0
27/04/1983,21.8,10.2,16,0
28/04/1983,20,9.6,14.8,0.8
29/04/1983,21.5,12,16.7,0
30/04/1983,22.7,11.4,17,0
01/05/1983,22.9,13.3,18.1,0
02/05/1983,22.3,11.8,17.1,0
03/05/1983,22.9,10.9,16.9,0
04/05/1983,23.3,10.6,16.9,0
05/05/1983,22.7,11,16.9,0
06/05/1983,23,12.1,17.6,0
07/05/1983,21.4,13.2,17.3,0
08/05/1983,20.5,12.7,16.6,3.8
09/05/1983,19.2,10.1,14.7,0
10/05/1983,21.3,7.9,14.6,0
11/05/1983,23.2,12.8,18,0
12/05/1983,22.2,12.9,17.6,1
13/05/1983,23.9,11.5,17.7,0
14/05/1983,25.6,12.7,19.2,0
15/05/1983,25.5,14.3,19.9,0
16/05/1983,26.9,14.9,20.9,0
17/05/1983,26.3,10.1,18.2,0
18/05/1983,24.9,11.5,18.2,0
19/05/1983,24.9,11.5,18.2,0
20/05/1983,24.2,10.2,17.2,0
21/05/1983,24.9,14.2,19.5,0
22/05/1983,27.1,16.1,21.6,0
23/05/1983,19.1,12.5,15.8,5.8
24/05/1983,20.2,9.7,14.9,8.6
25/05/1983,19.2,11.4,15.3,2.4
26/05/1983,19.6,10.9,15.2,3.8
27/05/1983,18.2,13,15.6,0.9
28/05/1983,21.3,12.4,16.8,0
29/05/1983,23.1,11.6,17.4,0
30/05/1983,24,11.5,17.7,0
31/05/1983,25.9,13.6,19.7,0
01/06/1983,27.4,15.1,21.3,0
02/06/1983,28.6,16.5,22.6,0.1
03/06/1983,29.4,16.4,22.9,0
04/06/1983,30,16.6,23.3,0
05/06/1983,31,17.2,24.1,0
06/06/1983,31,18.6,24.8,15.2
07/06/1983,23.7,15.8,19.7,0
08/06/1983,25,13,19,0
09/06/1983,27.7,13.2,20.4,0
10/06/1983,29.6,16.3,23,2.6
11/06/1983,27.5,16.7,22.1,0
12/06/1983,27.1,15.9,21.5,0
13/06/1983,27.9,16.5,22.2,0
14/06/1983,26.3,15.3,20.8,0
15/06/1983,25.8,14.9,20.4,1.9
16/06/1983,23.8,12.9,18.4,0
17/06/1983,23.9,10.8,17.4,0
18/06/1983,20.9,14,17.4,0
19/06/1983,23,14.3,18.6,0
20/06/1983,25.2,14.7,19.9,0
21/06/1983,24.7,14.9,19.8,10.4
22/06/1983,24.1,15.8,19.9,2.6
23/06/1983,25.3,16.4,20.9,0
24/06/1983,28.2,15.3,21.8,0
25/06/1983,29.1,16.6,22.9,0
26/06/1983,29.6,18,23.8,0
27/06/1983,26.2,19,22.6,2.2
28/06/1983,24.7,17.6,21.2,0.9
29/06/1983,24.6,16.1,20.4,0
30/06/1983,26.9,15.3,21.1,0
01/07/1983,26.5,16.3,21.4,0
02/07/1983,27.9,16.6,22.3,0
03/07/1983,29,17.1,23,0
04/07/1983,30.6,18,24.3,0
05/07/1983,30.9,18.7,24.8,0
06/07/1983,30,19.8,24.9,3.1
07/07/1983,25.5,19.8,22.7,0.1
08/07/1983,29,19,24,0
09/07/1983,31.6,20,25.8,0
10/07/1983,32.2,19.6,25.9,0
11/07/1983,32.3,19.5,25.9,0
12/07/1983,31.8,20.1,25.9,0
13/07/1983,33.6,20.4,27,4.4
14/07/1983,28.5,20.3,24.4,0
15/07/1983,29.3,17.7,23.5,0
16/07/1983,31,18.6,24.8,0
17/07/1983,32.3,20,26.1,0
18/07/1983,33.8,19.9,26.8,0
19/07/1983,35.5,21.3,28.4,0
20/07/1983,37.2,23.6,30.4,0
21/07/1983,34.5,22.8,28.7,0
22/07/1983,30.9,20.2,25.6,0
23/07/1983,33.2,21,27.1,0
24/07/1983,34,20.9,27.5,0
25/07/1983,33,22,27.5,0
26/07/1983,34.3,22.8,28.6,0
27/07/1983,36.3,22.7,29.5,0
28/07/1983,35.6,23.3,29.5,0
29/07/1983,36.6,22.5,29.6,0
30/07/1983,33.3,21.5,27.4,0
31/07/1983,34.2,20.9,27.6,0
01/08/1983,34.5,21.1,27.8,0
02/08/1983,32.7,21.6,27.1,7.2
03/08/1983,27.2,16.2,21.7,2.4
04/08/1983,26.9,14.4,20.7,0
05/08/1983,28.2,13.8,21,0
06/08/1983,26.4,16.2,21.3,2.4
07/08/1983,25.4,15.7,20.6,0
08/08/1983,28.3,15.6,21.9,0
09/08/1983,29.8,16.5,23.2,0
10/08/1983,30,18.2,24.1,0.8
11/08/1983,28.6,19,23.8,8.9
12/08/1983,27.3,18.6,23,0.1
13/08/1983,31,18.7,24.8,1.4
14/08/1983,26.5,16.4,21.5,0.2
15/08/1983,28.2,14.8,21.5,0
16/08/1983,28.5,14.8,21.7,0
17/08/1983,28.4,17.5,23,0
18/08/1983,29.6,18.6,24.1,0
19/08/1983,30,17.8,23.9,0
20/08/1983,30.6,17.8,24.2,0
21/08/1983,31.8,18,24.9,0
22/08/1983,31.2,18.8,25,0
23/08/1983,30.8,19,24.9,3.9
24/08/1983,25.1,19.3,22.2,1.3
25/08/1983,24.1,18,21.1,3
26/08/1983,26,18.4,22.2,3.2
27/08/1983,29,18.1,23.5,0
28/08/1983,29.4,18.7,24.1,0
29/08/1983,29.4,19.5,24.5,0.2
30/08/1983,25.6,18.7,22.1,4.8
31/08/1983,27.5,18.5,23,0
01/09/1983,28.4,18.1,23.3,0.1
02/09/1983,24.8,19.5,22.1,0.1
03/09/1983,28.3,18.2,23.2,6.2
